Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
46920	-480.4092	-463.8621	-16.54709	136791.1	8.666312	0.0707421	0.0035218	0.0114585	0.203706	0.058897	0.101902	0.0574196	0.047343	0.0641673	0.190896	0.0729135	0.0174065	0.180186	0.051904	0.00382601	0.07169	0.0415288	0.0143048	0.0600943	0.0993794	0.0622251	0.0809549	0.0250796	0.26116	0.132962	0.0541624	0.23681	0.0401185	0.0417015	0.0274709	0.0170327	0.196637	0.000733647	0.00450329	0.653324	0.557367	0.0971034	0.121766	0.145793	0.084819	0.0583441	0.996565	0.99912	1.00088	1.00344	4.323355
46930	-484.0686	-469.431	-14.63754	505128.9	11.22119	0.0303273	0.00864882	0.00450503	0.208712	0.0708412	0.0785045	0.0416165	0.0471834	0.0460251	0.0448487	0.0338199	0.014188	0.232303	0.0173661	0.0167038	0.0732193	0.0234969	0.0711414	0.0436715	0.0429989	0.216767	0.0736553	0.121199	0.352853	0.0612064	0.0264995	0.0653151	0.0203714	0.0259722	0.047744	0.136531	0.0937644	0.00103395	0.0158883	0.488939	0.556223	0.1874	0.083252	0.16525	0.0750144	0.102286	0.998212	0.999543	1.00046	1.00179	4.067287
46940	-481.0464	-470.4183	-10.62812	702738	10.24082	0.0350937	0.00192917	0.00593583	0.255847	0.174778	0.0715251	0.0396718	0.0306115	0.0241589	0.0152967	0.0603227	0.0257878	0.0457498	0.00824567	0.0400356	0.0413325	0.0262549	0.0432115	0.0539712	0.0407491	0.146534	0.116133	0.158173	0.22766	0.0384405	0.116111	0.103641	0.0202765	0.0780835	0.0536515	0.145808	0.0470726	0.00836556	0.0259982	0.454498	0.377112	0.0898018	0.0625129	0.204349	0.0562062	0.147335	0.998484	0.999612	1.00039	1.00152	3.718271
46950	-473.4198	-468.8327	-4.587137	317876.1	15.37393	0.0382812	0.00172725	0.00815704	0.118733	0.142262	0.061257	0.0263873	0.130026	0.0358948	0.0844153	0.0400653	0.0564899	0.0655412	0.0233399	0.0733254	0.0581076	0.0341891	0.0547359	0.0672883	0.0221351	0.0481217	0.107274	0.0705077	0.197228	0.027166	0.0586317	0.17	0.0205989	0.0697187	0.0404746	0.0650746	0.0352824	0.00558305	0.0357389	0.243395	0.239689	0.0763179	0.169888	0.151748	0.0333734	0.0924334	0.997746	0.999423	1.00057	1.00226	3.100605
46960	-474.1589	-465.8564	-8.302503	349062.1	12.9124	0.0346386	0.00104504	0.0114115	0.113527	0.0792078	0.04319	0.0583002	0.104586	0.0231946	0.115716	0.0221018	0.034658	0.231444	0.0225362	0.0288131	0.0851215	0.0333326	0.0232687	0.0405465	0.0147223	0.0744627	0.0870896	0.0152017	0.198909	0.0164705	0.0806209	0.110536	0.0501537	0.121653	0.0437516	0.0680774	0.0414518	0.0105611	0.0971341	0.330242	0.429588	0.0379615	0.108501	0.239164	0.0229627	0.157659	0.997849	0.99945	1.00055	1.00215	3.463513
46970	-476.3286	-463.1875	-13.14113	655210.9	10.32584	0.0792354	0.00735442	0.0229785	0.177016	0.0304144	0.107711	0.0807237	0.135995	0.0187312	0.0975439	0.0612926	0.0185358	0.175712	0.0513999	0.0291024	0.0730764	0.015556	0.0944196	0.0240224	0.0810168	0.0445786	0.0658622	0.00860009	0.0672336	0.0198523	0.0375568	0.0519547	0.0796874	0.15221	0.0731341	0.0990783	0.0496451	0.0338208	0.152675	0.727818	0.329182	0.0341489	0.209618	0.142631	0.0124392	0.188646	0.99843	0.999598	1.0004	1.00157	3.962208
46980	-484.2508	-474.3681	-9.882684	660853.6	8.303254	0.0850141	0.0189832	0.035563	0.139874	0.112938	0.0457781	0.0967363	0.143779	0.0298067	0.126283	0.0614296	0.0122522	0.0869507	0.0202917	0.0283379	0.0459893	0.0187066	0.142614	0.0299765	0.099741	0.0643229	0.0634448	0.00690789	0.0680298	0.0459422	0.0485432	0.0603311	0.107985	0.0600015	0.0409782	0.231759	0.0945064	0.0774043	0.0443858	0.209396	0.459409	0.0255357	0.172632	0.170368	0.0113359	0.0629292	0.998437	0.9996	1.0004	1.00156	3.507193
46990	-484.4417	-471.4378	-13.00393	468926.7	9.41796	0.0750842	0.0120264	0.0118024	0.171122	0.182661	0.111909	0.0807843	0.120974	0.0456428	0.0903194	0.0948701	0.0105395	0.102044	0.0660955	0.107497	0.0497894	0.011171	0.0712671	0.0181225	0.0454863	0.14132	0.0749047	0.00744704	0.06413	0.0722164	0.0589636	0.0476913	0.13097	0.0729952	0.074374	0.203531	0.0479861	0.0983201	0.0939504	0.48399	0.369286	0.0547084	0.0895621	0.256826	0.00653379	0.0193127	0.998144	0.999525	1.00047	1.00186	3.948226
47000	-482.6425	-468.0835	-14.55904	897509.4	6.99469	0.0513264	0.0249413	0.00383457	0.229718	0.177756	0.10787	0.0929034	0.0444931	0.0234876	0.116971	0.135932	0.00918954	0.0193833	0.124636	0.12933	0.0714282	0.0161937	0.024344	0.012371	0.0398195	0.105983	0.102917	0.0279093	0.0862236	0.125816	0.107055	0.0309281	0.0922755	0.0571383	0.0289813	0.255047	0.0728422	0.0804455	0.106712	0.459052	0.215603	0.0478636	0.095783	0.298867	0.00718181	0.00349981	0.998659	0.999657	1.00034	1.00134	3.864051
47010	-473.5798	-461.0542	-12.52564	732229.6	8.484489	0.0308134	0.0329573	0.00305676	0.163297	0.360029	0.121525	0.0565178	0.0398361	0.0332777	0.163493	0.126786	0.00737159	0.00855228	0.225584	0.058612	0.00940864	0.062458	0.0238856	0.0125515	0.0225162	0.117975	0.0600474	0.0149894	0.0928122	0.0718722	0.0633751	0.00937733	0.0540652	0.121813	0.0529324	0.337263	0.0810497	0.0111918	0.0749038	0.452865	0.327196	0.0157359	0.139174	0.172022	0.00250044	0.00816159	0.998515	0.99962	1.00038	1.00149	3.84385
47020	-480.7799	-465.9779	-14.80198	526235	7.809952	0.0458565	0.0501262	0.00584496	0.159248	0.386123	0.144446	0.0686468	0.0416367	0.0399234	0.0462508	0.115543	0.00243353	0.00925783	0.055002	0.0179184	0.0108019	0.0357796	0.0233598	0.00819744	0.253959	0.468676	0.0636138	0.0207294	0.15709	0.0443091	0.0518825	0.0068414	0.103759	0.0526647	0.0887268	0.268742	0.158475	0.00768494	0.0308444	0.574151	0.295423	0.00725429	0.066732	0.0412813	0.00250616	0.0179473	0.998248	0.999552	1.00045	1.00175	4.049689
47030	-489.1854	-477.5244	-11.66096	799265.5	8.492946	0.0715903	0.055021	0.00747329	0.106831	0.263044	0.085854	0.0724546	0.0543855	0.0281791	0.0242821	0.101926	0.00506046	0.00669267	0.105754	0.0643308	0.025251	0.0752694	0.0235499	0.025872	0.0580519	0.0771772	0.0985679	0.0362285	0.434583	0.0377145	0.0335383	0.0554368	0.053433	0.148484	0.100434	0.269426	0.110419	0.0081768	0.114939	0.622969	0.193229	0.00906773	0.0411014	0.0223116	0.000504839	0.0142064	0.998579	0.999636	1.00036	1.00142	3.742821
47040	-479.4283	-468.5805	-10.84787	886252.3	10.18047	0.0303965	0.0340525	0.0117824	0.162477	0.122567	0.0250008	0.0586537	0.0961189	0.0482135	0.0229437	0.0723979	0.00737241	0.0562672	0.255106	0.0501289	0.0652028	0.0502516	0.0494524	0.063983	0.0767391	0.0590357	0.0924315	0.0486909	0.285019	0.041536	0.0349396	0.101744	0.0341344	0.180234	0.158285	0.154359	0.0435166	0.00159799	0.0414351	0.311956	0.589882	0.00671996	0.0630522	0.122952	0.000551113	0.00809971	0.99865	0.999655	1.00034	1.00135	3.73928
47050	-477.8527	-465.1938	-12.65884	890703.3	8.790072	0.0272009	0.0346631	0.00926321	0.151861	0.0606636	0.0222074	0.116572	0.081466	0.0547757	0.0518583	0.0843398	0.00832795	0.0394668	0.153277	0.0364134	0.0996725	0.0183736	0.0874323	0.0432271	0.100241	0.0942309	0.192601	0.0372823	0.286641	0.0706044	0.01651	0.0370008	0.120367	0.10371	0.0557188	0.235457	0.0829693	0.00179394	0.0205718	0.37463	0.658464	0.00193191	0.102629	0.0954198	0.000789018	0.0128362	0.998653	0.999656	1.00034	1.00135	3.88346
47060	-477.3543	-463.3824	-13.97192	236956.9	10.13754	0.0485318	0.0254972	0.0159153	0.103974	0.128128	0.0479269	0.119542	0.104964	0.0565813	0.0803503	0.0434239	0.0064067	0.025808	0.131328	0.0731991	0.0488785	0.0328577	0.03574	0.0135249	0.0576372	0.134008	0.125706	0.0335341	0.344249	0.0194833	0.0309644	0.0183725	0.199149	0.0245605	0.111449	0.180503	0.0284214	0.00202519	0.00527773	0.862828	0.553432	0.00296444	0.125682	0.0291222	0.00215074	0.0129396	0.99739	0.999332	1.00067	1.00261	4.047037
47070	-486.2189	-466.6551	-19.56382	454564.5	6.816469	0.0694941	0.0320579	0.00600225	0.127471	0.185232	0.0425552	0.103766	0.0761537	0.0167843	0.0980308	0.150243	0.00688821	0.0877375	0.0969978	0.0777904	0.021667	0.0196933	0.0779489	0.0521197	0.0674975	0.125117	0.35258	0.0186324	0.318952	0.0330331	0.0321281	0.00971146	0.273683	0.0460961	0.141649	0.136167	0.0155913	0.00325022	0.00559151	1.09286	0.421337	0.00209158	0.0777625	0.00569785	0.0069802	0.014247	0.998115	0.999518	1.00048	1.00189	4.549285
47080	-489.1674	-473.1061	-16.06135	403035.5	13.01066	0.0639779	0.0261188	0.00448354	0.0920762	0.254895	0.114553	0.131062	0.0557291	0.056782	0.0885786	0.167308	0.010862	0.0791609	0.169129	0.0716176	0.0890077	0.0242798	0.0941355	0.0477346	0.0183809	0.0960072	0.121555	0.0621888	0.265184	0.0279564	0.0147842	0.00846765	0.164797	0.0618033	0.186644	0.222497	0.0275003	0.00314034	0.00623134	0.337587	0.632998	0.0172085	0.0910197	0.00852947	0.0186205	0.0214891	0.997998	0.999488	1.00051	1.002	4.05608
47090	-483.7493	-467.7241	-16.02524	872360.5	9.209494	0.0469708	0.0273152	0.00381375	0.12589	0.172955	0.136101	0.145001	0.0647072	0.0912288	0.197676	0.182729	0.0134641	0.142098	0.122675	0.0271512	0.066533	0.0102392	0.0760212	0.017108	0.00525352	0.0648056	0.130652	0.0545757	0.125279	0.0321409	0.0192825	0.00975304	0.148546	0.103583	0.102247	0.0976215	0.0222174	0.0088813	0.0653142	0.820658	0.591338	0.0263068	0.0919364	0.0119095	0.0219041	0.0466561	0.998639	0.999652	1.00035	1.00136	4.270539
47100	-483.7245	-467.7646	-15.95987	382481.8	10.9485	0.0516632	0.0179726	0.00993876	0.246932	0.184541	0.0570659	0.0916247	0.0657901	0.0408235	0.0860787	0.125251	0.0205087	0.383222	0.226104	0.0334941	0.0392728	0.0175392	0.0977002	0.023239	0.0101707	0.0530265	0.146339	0.0667579	0.182019	0.0260186	0.060603	0.019702	0.118118	0.0580637	0.244917	0.125202	0.0464006	0.0064922	0.105385	0.481466	0.471326	0.0242522	0.0397758	0.0342887	0.0386715	0.0244636	0.997945	0.999474	1.00052	1.00206	4.202219
47110	-481.5408	-468.7466	-12.79418	493852.6	9.368199	0.0288832	0.0657085	0.0737253	0.106265	0.119302	0.0156839	0.209828	0.0501101	0.0193701	0.0929771	0.0790283	0.0128999	0.268709	0.177061	0.0169774	0.0329723	0.0259723	0.050475	0.0266384	0.00753268	0.0903546	0.106769	0.0127336	0.145543	0.0180926	0.0730822	0.066957	0.267419	0.069067	0.18492	0.224747	0.0401374	0.0139307	0.228786	0.377033	0.314484	0.0357051	0.0571728	0.0669856	0.0361926	0.0144558	0.998192	0.999537	1.00046	1.00181	3.924685
47120	-484.9761	-468.4418	-16.53431	136115.6	11.71138	0.0116772	0.0875941	0.0395278	0.12194	0.0362611	0.033705	0.12535	0.0550129	0.0414337	0.0961641	0.12301	0.00747407	0.233322	0.164576	0.0241684	0.0482861	0.0689277	0.0173197	0.0229229	0.0077745	0.161632	0.124275	0.0205184	0.146254	0.0417562	0.167388	0.0983045	0.233584	0.0503542	0.147909	0.18324	0.0185868	0.00148959	0.20851	0.38813	0.525166	0.0546365	0.136834	0.046366	0.040034	0.0389085	0.996557	0.999118	1.00088	1.00345	4.200322
47130	-483.0101	-466.5908	-16.41926	41711.99	10.1725	0.0246901	0.0778667	0.0761524	0.179633	0.1382	0.0606013	0.0326605	0.049784	0.0366206	0.0151132	0.149595	0.00743122	0.134666	0.0561336	0.0270207	0.0234451	0.16868	0.0117713	0.0325089	0.0564396	0.155864	0.124136	0.0708947	0.24556	0.0843782	0.148127	0.0565233	0.165922	0.134279	0.149853	0.0640257	0.0466937	0.00644864	0.187123	0.451939	0.285557	0.0831522	0.305149	0.0685048	0.0412999	0.052457	0.993783	0.998404	1.00158	1.00623	4.286901
47140	-492.464	-474.1968	-18.26718	89886.56	8.404633	0.0311676	0.0398271	0.150353	0.0543497	0.0967738	0.152762	0.0862999	0.0381264	0.05412	0.018472	0.238329	0.00397917	0.126472	0.284621	0.0481645	0.0136413	0.256636	0.00276231	0.0639126	0.103416	0.0684049	0.173232	0.104422	0.273171	0.133483	0.132368	0.0874418	0.289928	0.107342	0.218587	0.126429	0.103168	0.00448287	0.100268	0.441951	0.0966586	0.0284494	0.0432496	0.0131094	0.0473859	0.0615641	0.995763	0.998914	1.00108	1.00424	4.519281
47150	-484.2674	-472.0725	-12.1949	74791.65	11.82229	0.0621957	0.0593959	0.0709784	0.148179	0.206363	0.139432	0.0639085	0.0453471	0.0931655	0.09292	0.10919	0.0101871	0.152483	0.153454	0.0154123	0.0198338	0.0653258	0.00479837	0.0495111	0.022539	0.0654569	0.107367	0.0372573	0.190394	0.0653838	0.064447	0.105392	0.0758452	0.0967659	0.10882	0.133291	0.164912	0.00209997	0.168358	0.430724	0.0473683	0.145094	0.0156258	0.0356629	0.128059	0.051731	0.995356	0.998809	1.00118	1.00465	3.824676
47160	-482.6974	-472.0474	-10.65	376039.7	10.23629	0.0132613	0.0325148	0.0959834	0.18268	0.192457	0.0197368	0.0800028	0.0177006	0.0589134	0.226494	0.0616387	0.00322421	0.228443	0.0335321	0.0225535	0.0124644	0.0354612	0.0153681	0.0543459	0.0119264	0.041537	0.114995	0.0293174	0.335959	0.039747	0.0883863	0.0987489	0.0651522	0.171007	0.0470306	0.288037	0.140724	0.00148426	0.121096	0.33034	0.087544	0.136529	0.0112608	0.0872997	0.049361	0.0361127	0.997928	0.99947	1.00053	1.00207	3.72037
47170	-476.7533	-463.1457	-13.60763	133946.8	11.5787	0.00599254	0.0387774	0.0762454	0.0748585	0.105577	0.0167858	0.106895	0.0256196	0.0561896	0.181295	0.133581	0.00398098	0.577012	0.124655	0.050596	0.00379286	0.0876994	0.0246551	0.0389769	0.0109233	0.0217277	0.075002	0.033261	0.159227	0.0777804	0.0800282	0.0646744	0.12392	0.0931092	0.02593	0.237888	0.238391	0.00128664	0.0942369	0.375257	0.106401	0.266353	0.0151071	0.0187046	0.0799844	0.0252578	0.996529	0.999111	1.00088	1.00348	3.957636
47180	-475.0522	-467.8008	-7.25146	615688.5	11.1086	0.00674047	0.0366647	0.0320782	0.111029	0.0902233	0.00903452	0.10938	0.0276798	0.0115941	0.155745	0.147756	0.00141371	0.087754	0.0868771	0.0743905	0.00806928	0.0550012	0.0372306	0.0181244	0.0131323	0.0557353	0.082706	0.011151	0.162986	0.0814886	0.0980958	0.0946349	0.178174	0.0634844	0.0273216	0.267509	0.176596	0.00189695	0.0704304	0.246101	0.155658	0.29917	0.0270332	0.029703	0.0668783	0.0917495	0.998381	0.999586	1.00041	1.00162	3.40842
47190	-472.1942	-464.6396	-7.554611	947098.8	10.49382	0.0227117	0.0715032	0.0409605	0.0738993	0.147858	0.00738458	0.156142	0.01579	0.0181915	0.130844	0.0772032	0.00185713	0.0867517	0.0525315	0.00985392	0.0129432	0.0899133	0.0462155	0.0305015	0.0305446	0.0309922	0.233407	0.0240969	0.0808687	0.106081	0.0289103	0.198428	0.122387	0.040651	0.0503081	0.358856	0.138369	0.00344689	0.0462463	0.352054	0.0516715	0.171833	0.0419025	0.0637045	0.0277208	0.130733	0.998694	0.999666	1.00033	1.00131	3.426267
47200	-482.3048	-466.6078	-15.69702	840616.2	11.49834	0.0453342	0.126992	0.0404994	0.0691784	0.110305	0.0305971	0.07758	0.0197691	0.0619938	0.0528808	0.0537604	0.00514205	0.0568924	0.0247165	0.0141935	0.018142	0.243499	0.125947	0.0254946	0.17719	0.0349958	0.21227	0.0484988	0.178242	0.0693672	0.0204083	0.179411	0.204636	0.1106	0.0316989	0.731028	0.0628671	0.00911361	0.0143672	0.396262	0.0455488	0.164456	0.00326397	0.0235898	0.14391	0.0789295	0.998614	0.999646	1.00035	1.00139	4.143571
47210	-484.3167	-467.3346	-16.9821	718484	11.41404	0.0230624	0.0284546	0.0695331	0.183946	0.0752567	0.112079	0.11029	0.0156789	0.115	0.182949	0.0565124	0.0194091	0.122629	0.04384	0.0168328	0.0103785	0.202765	0.0307398	0.065375	0.129656	0.0370929	0.0656597	0.0644486	0.181964	0.0753719	0.034072	0.103902	0.198096	0.0568583	0.0151846	0.440077	0.0956865	0.016708	0.0350608	0.442305	0.0736854	0.277986	0.00209305	0.0198234	0.194687	0.216659	0.998501	0.999617	1.00038	1.0015	4.261808
47220	-483.2458	-467.8312	-15.41464	670653.7	9.839747	0.057587	0.0354474	0.0430511	0.169829	0.158735	0.173343	0.0499661	0.0378515	0.0227136	0.12213	0.0476384	0.0160669	0.10202	0.0576122	0.0536147	0.0421627	0.29015	0.0697481	0.167695	0.0533859	0.0155284	0.176767	0.064929	0.187394	0.180319	0.0240583	0.122355	0.059044	0.0343816	0.045867	0.297739	0.120796	0.0485779	0.117763	0.483169	0.0644757	0.0872085	0.00250506	0.00729718	0.180374	0.106663	0.998448	0.999603	1.0004	1.00155	4.197959
47230	-494.9482	-477.6977	-17.2505	404397.2	9.542984	0.0272832	0.017468	0.0976072	0.147618	0.0678532	0.0135401	0.0371648	0.0241916	0.0942805	0.423343	0.0362758	0.0772459	0.117379	0.0788048	0.0492271	0.0136654	0.509676	0.103301	0.136866	0.0199395	0.0390775	0.0552356	0.0488636	0.154778	0.147103	0.00915619	0.172084	0.0848888	0.0181873	0.0189843	0.378223	0.209825	0.0112735	0.111551	0.305541	0.116359	0.0771711	0.00715829	0.0141476	0.202443	0.120751	0.998002	0.999489	1.00051	1.002	4.395532
47240	-484.1317	-464.4293	-19.70241	869609.1	11.11057	0.0619859	0.0536153	0.0706173	0.184167	0.27102	0.0107871	0.0342789	0.0366439	0.0492082	0.0914169	0.0429345	0.0182887	0.0358251	0.0962567	0.0257085	0.0318458	0.352402	0.0843415	0.0405315	0.0136348	0.0142519	0.0512546	0.137225	0.168895	0.044868	0.0139902	0.0805075	0.127102	0.0312888	0.0360035	0.928474	0.181542	0.0138588	0.135303	0.294806	0.202343	0.0208194	0.00309492	0.00633682	0.20367	0.22793	0.998637	0.999652	1.00035	1.00136	4.529075
47250	-480.211	-466.8835	-13.32743	96207.59	9.264477	0.0414982	0.034693	0.0420839	0.184079	0.283259	0.00887759	0.0205181	0.0404777	0.0372819	0.00990758	0.0833959	0.0127911	0.191893	0.110823	0.00456402	0.0307151	0.210635	0.0160035	0.156918	0.0197862	0.0154513	0.115368	0.0924611	0.240105	0.06176	0.00794287	0.0536447	0.126829	0.0645952	0.0536558	0.527056	0.110405	0.00607261	0.0588063	0.475436	0.107704	0.00502536	0.00128006	0.00410707	0.154599	0.156646	0.995905	0.99895	1.00104	1.0041	3.979151
47260	-480.6007	-468.4306	-12.17013	122445	10.80765	0.0626739	0.080302	0.142447	0.204331	0.14986	0.0115809	0.0699416	0.0416076	0.0184481	0.0256989	0.0297072	0.0180065	0.166309	0.097731	0.00466645	0.0323437	0.117278	0.00793859	0.0935252	0.0356913	0.0233998	0.192714	0.128295	0.234791	0.143577	0.00361215	0.0896917	0.0781612	0.044106	0.0438355	0.440839	0.126626	0.00702681	0.0667498	0.484731	0.0877744	0.0047924	0.00023219	0.0174033	0.137486	0.0938851	0.99637	0.99907	1.00093	1.00363	3.859818
47270	-471.4467	-466.3973	-5.049398	405508.2	14.57958	0.0288681	0.0699359	0.0863214	0.13564	0.113813	0.0111295	0.0570377	0.0859536	0.0204797	0.0108076	0.0459144	0.00743914	0.0759183	0.0404743	0.0224506	0.0154212	0.126708	0.0183795	0.0591315	0.0896581	0.0539524	0.137449	0.0907949	0.0949721	0.139792	0.0048382	0.0701815	0.103611	0.198722	0.0371887	0.325531	0.215166	0.0212541	0.0471529	0.290253	0.0526052	0.00458642	0.000271795	0.0106229	0.0726985	0.0698275	0.998005	0.999489	1.00051	1.002	3.162952
47280	-481.7174	-472.0135	-9.70393	906232.4	14.63785	0.121539	0.0489499	0.0511036	0.111401	0.308401	0.00198502	0.0775976	0.144166	0.0088613	0.0022117	0.115152	0.00423022	0.0547649	0.0363346	0.0226365	0.0188973	0.142955	0.0373028	0.040549	0.135269	0.0188025	0.102566	0.142879	0.0401481	0.0269366	0.00526279	0.0539733	0.0373118	0.136749	0.0456826	0.363086	0.128546	0.0266902	0.0548093	0.531674	0.0390903	0.0197144	0.000324737	0.0240682	0.0501909	0.145901	0.998665	0.999659	1.00034	1.00134	3.478716
47290	-481.7207	-473.3942	-8.326507	57804.76	13.20211	0.013505	0.0247106	0.120014	0.0220978	0.018137	0.00316232	0.195688	0.110203	0.0195997	0.00194647	0.0463548	0.0134706	0.0201334	0.0184299	0.0293571	0.0136958	0.22173	0.00933427	0.0237674	0.0936477	0.0527259	0.0475961	0.201001	0.0223743	0.0913186	0.0266743	0.0416309	0.10091	0.166471	0.04459	0.68914	0.159763	0.0259516	0.157779	0.352587	0.0359305	0.0126341	0.000401505	0.0405873	0.0345418	0.130254	0.994718	0.998645	1.00135	1.00529	3.453847
47300	-468.8368	-459.2724	-9.564413	102594.3	11.12374	0.0128617	0.0422238	0.132392	0.014455	0.05654	0.00455151	0.183723	0.0955502	0.0264627	0.00880309	0.0683373	0.00605223	0.0213687	0.00753351	0.0603088	0.0300606	0.0380311	0.00735238	0.0308443	0.0302034	0.0399992	0.0525606	0.0262756	0.0514973	0.134326	0.0224347	0.0386131	0.109686	0.212888	0.019093	0.743927	0.0983169	0.0337697	0.200211	0.422259	0.0331924	0.0575258	0.00116144	0.018399	0.0486592	0.374008	0.996034	0.998984	1.00101	1.00397	3.616458
47310	-472.0766	-461.73	-10.3466	188952.1	13.18818	0.0357973	0.0266319	0.155179	0.029135	0.0260801	0.015713	0.0940505	0.0232422	0.0592108	0.00577797	0.0661188	0.00297862	0.053224	0.00754037	0.0410534	0.0121706	0.0839994	0.00877412	0.0541716	0.0250874	0.0322162	0.103629	0.122436	0.0263942	0.127103	0.0296407	0.116282	0.0621125	0.196556	0.0240552	0.707565	0.19012	0.00806235	0.114373	0.42848	0.0537403	0.105854	0.00261202	0.0272481	0.0451688	0.258014	0.997077	0.999252	1.00075	1.00293	3.607599
47320	-483.3116	-475.8374	-7.474214	238701.8	9.863237	0.0176537	0.119144	0.123911	0.0155842	0.0360704	0.0233807	0.0808227	0.0513772	0.0569304	0.0104282	0.0869806	0.000648989	0.0241589	0.0105719	0.0422452	0.00931353	0.0702332	0.00727864	0.114335	0.0140525	0.0613694	0.110102	0.134234	0.0323189	0.163026	0.0329735	0.174144	0.0825725	0.312806	0.0326323	0.599097	0.0995899	0.0117067	0.109557	0.182316	0.0206085	0.0297033	0.0060253	0.0652134	0.044899	0.172328	0.9974	0.999334	1.00066	1.0026	3.392344
47330	-483.677	-468.8288	-14.84826	990184.1	8.759339	0.0734145	0.0416314	0.11298	0.0240751	0.087871	0.00821623	0.0706257	0.201663	0.101666	0.017343	0.148136	0.00173302	0.0183706	0.0261378	0.0213179	0.016498	0.202915	0.00201477	0.0352697	0.0153766	0.0649246	0.157385	0.196616	0.0127599	0.0340668	0.0522588	0.0603871	0.11782	0.13977	0.0389624	0.655775	0.105635	0.0113385	0.18114	0.473046	0.0299938	0.0682735	0.00367997	0.109185	0.15346	0.237614	0.998723	0.999673	1.00033	1.00128	4.131346
47340	-481.0938	-470.1932	-10.90059	748038.5	10.96443	0.0637271	0.0350449	0.252098	0.0353794	0.195666	0.0240465	0.0607345	0.134979	0.0338441	0.0065957	0.0743666	0.00335614	0.0639332	0.00826019	0.0288949	0.0164103	0.110214	0.000640893	0.0558657	0.0865015	0.0769292	0.23956	0.0594862	0.00776039	0.0385765	0.0630899	0.139288	0.0466	0.0609829	0.0513001	0.578225	0.0499388	0.0165995	0.145459	0.34526	0.0417919	0.0177217	0.00275651	0.0478582	0.122982	0.297111	0.998531	0.999624	1.00038	1.00147	3.739834
47350	-486.0455	-471.2716	-14.77385	753961.1	8.609146	0.0364158	0.0828034	0.258086	0.0190949	0.396763	0.133872	0.0563862	0.101608	0.0164911	0.00430512	0.0251781	0.00310593	0.193633	0.0135792	0.0248221	0.0184195	0.0614176	0.0013801	0.0271104	0.113788	0.0268965	0.110254	0.0940628	0.00646242	0.0973877	0.0423782	0.0492533	0.0580758	0.0507766	0.235578	0.517294	0.060748	0.0384689	0.296663	0.491583	0.0637276	0.0201418	0.00159356	0.0205559	0.0698779	0.175861	0.998536	0.999626	1.00037	1.00146	4.1159
47360	-493.5455	-479.6551	-13.89047	912465.5	10.54008	0.0720936	0.0386015	0.201398	0.0246072	0.085337	0.164445	0.0657218	0.1843	0.0263076	0.00157469	0.010624	0.00139604	0.230755	0.0121372	0.0393138	0.0397966	0.144579	0.00186725	0.0546039	0.080289	0.0439909	0.0842077	0.210191	0.0301766	0.0812137	0.044852	0.0452837	0.0460735	0.101583	0.0912877	0.638914	0.0268992	0.0290953	0.102977	0.350494	0.0597957	0.0268367	0.00581507	0.0313829	0.0679664	0.429796	0.99867	0.99966	1.00034	1.00133	4.028582
