Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
44110	-814.9248	-792.436	-22.48879	433784	7.451864	0.473391	0.0776713	0.0185967	0.331201	0.0541707	0.540992	0.110187	0.00806273	0.00939149	0.072566	0.104144	0.0454214	0.0243989	0.38716	0.99196	0.0300895	0.135938	0.0412994	0.0471612	0.231289	0.343879	0.998071	0.999506	1.00049	1.00193	4.078969
44120	-816.4286	-793.7024	-22.72619	520126.4	2.957418	0.459854	0.0639897	0.0819217	0.331201	0.0930049	0.442338	0.0505209	0.00292883	0.0227599	0.0360705	0.104517	0.0360684	0.0132043	0.411328	0.991506	0.099585	0.0901597	0.0346229	0.0542312	0.142391	0.537696	0.998238	0.999549	1.00045	1.00176	4.0999
44130	-821.5479	-798.0063	-23.54166	395564.7	2.979069	0.333835	0.448096	0.0640844	0.225679	0.0624708	0.275415	0.0227125	0.00257186	0.0129379	0.08569	0.105984	0.0619901	0.0224295	0.48017	0.689543	0.0425049	0.49708	0.0328941	0.043421	0.0420279	0.842263	0.99798	0.999483	1.00052	1.00202	4.3938
44140	-813.6465	-792.8742	-20.77235	179153.7	4.789184	0.224641	0.213751	0.103364	0.667787	0.140415	0.395849	0.0306017	0.000993184	0.0151493	0.0669746	0.148102	0.0380895	0.00945621	0.550711	0.586605	0.0152331	0.415261	0.0578222	0.0590469	0.0653095	0.355847	0.996999	0.999231	1.00077	1.003	4.161007
44150	-811.6989	-791.4945	-20.20437	456921.4	6.249449	0.356741	0.132592	0.101223	0.496058	0.218333	0.388014	0.0252656	0.00284205	0.00339838	0.0885788	0.0685705	0.0158012	0.0044775	0.587614	0.852436	0.0359831	0.159672	0.0867664	0.0683668	0.0258554	0.226814	0.99812	0.999519	1.00048	1.00188	3.945404
44160	-818.5832	-794.6848	-23.89837	668444.2	3.909161	0.478128	0.126062	0.211138	0.848149	0.0715806	0.568593	0.0269737	0.002438	0.00496601	0.130355	0.052857	0.0133847	0.00270705	0.475328	0.956284	0.0162051	0.0563471	0.0967182	0.13461	0.0437204	0.535155	0.998446	0.999602	1.0004	1.00156	4.8517
44170	-824.1985	-798.0598	-26.13869	547947.6	3.551516	0.536417	0.028989	0.274408	1.24844	0.39052	0.569022	0.0341564	0.00230141	0.0141809	0.0343014	0.0453265	0.0289799	0.00214456	0.557879	0.801871	0.0302552	0.0532555	0.0967182	0.0550104	0.0152672	0.604441	0.998283	0.999561	1.00044	1.00172	5.423885
44180	-814.962	-787.4102	-27.55173	621877.2	3.635483	0.419141	0.00702728	0.176455	1.00071	0.131585	0.354254	0.013667	0.00728864	0.0118589	0.0680976	0.0555429	0.059305	0.00577178	0.562262	2.2403	0.0209876	0.0361938	0.0578443	0.106281	0.0100495	0.47303	0.998389	0.999588	1.00041	1.00161	5.817651
44190	-815.3797	-791.4685	-23.91115	532069.7	3.392961	0.497113	0.00325174	0.19596	0.966569	0.0940779	0.287101	0.0309292	0.0197858	0.00619948	0.0823318	0.0654161	0.0653478	0.00854736	0.60575	1.05616	0.0304143	0.0159975	0.0578873	0.0587921	0.0274985	0.572372	0.998258	0.999554	1.00044	1.00174	4.7475
44200	-819.5127	-796.7709	-22.7418	746533.1	3.748798	0.507623	0.00441743	0.219326	0.462163	0.171856	0.564214	0.02536	0.00627034	0.00814236	0.102755	0.0960557	0.0643895	0.0130183	0.954271	0.837969	0.0302456	0.00888643	0.0709769	0.0414459	0.0265688	0.308681	0.998529	0.999624	1.00038	1.00147	4.524635
44210	-817.7804	-795.7609	-22.01955	196346.8	5.275929	0.507623	0.0241382	0.251261	0.261117	0.210614	0.383897	0.0362699	0.00927554	0.034622	0.0652687	0.0866902	0.0115655	0.0260703	0.912214	0.736277	0.041066	0.00552332	0.0295166	0.0316839	0.0643427	0.651307	0.997133	0.999266	1.00073	1.00287	4.380342
44220	-816.325	-793.162	-23.16299	901741.5	5.87562	0.474571	0.030318	0.138114	0.375173	0.353194	0.299926	0.0270891	0.0127029	0.0257533	0.0706243	0.0453074	0.0141247	0.0885022	1.16952	0.879028	0.0127811	0.00808481	0.0229581	0.0390404	0.0720418	0.333377	0.998662	0.999658	1.00034	1.00134	4.492236
44230	-827.341	-798.1102	-29.23082	916490.4	3.169957	0.432296	0.020081	0.0994172	0.0942383	1.41491	0.484083	0.00326029	0.0212649	0.0530927	0.0599788	0.0876073	0.00308837	0.0830675	1.16011	1.55831	0.0341534	0.0113021	0.0224898	0.0817188	0.0440037	0.554856	0.998673	0.999661	1.00034	1.00133	6.323325
44240	-822.9184	-799.7061	-23.21224	632822.1	4.04238	0.571248	0.0564252	0.0664227	0.257371	0.576306	0.258774	0.00545862	0.023048	0.0209272	0.0670609	0.0513409	0.00709222	0.128165	0.4933	0.959596	0.0079994	0.0409155	0.019628	0.154333	0.0195334	0.904625	0.998403	0.999591	1.00041	1.0016	4.68957
44250	-816.0719	-794.3079	-21.76392	117526.4	4.16662	0.274526	0.184377	0.136912	0.137305	0.585078	0.409376	0.0109939	0.019037	0.0248715	0.0698461	0.0397126	0.00692652	0.0564403	0.761852	0.761683	0.00240234	0.0392874	0.0302077	0.244477	0.0355536	0.517877	0.996295	0.999051	1.00094	1.00371	4.348743
44260	-814.5453	-791.1109	-23.4344	412637.3	4.28712	0.434184	0.0880812	0.301693	0.0849536	0.214313	0.39512	0.00394753	0.0259341	0.0350033	0.0588548	0.064739	0.0127342	0.06899	0.667557	1.59545	0.0017853	0.0466692	0.0199417	0.318424	0.0644325	0.247389	0.998022	0.999494	1.0005	1.00198	4.750194
44270	-814.9838	-794.9095	-20.0743	882497.1	5.594964	0.55848	0.0307275	0.316335	0.0275684	0.209061	0.223582	0.0333255	0.0029535	0.0248873	0.0494799	0.103535	0.0275295	0.0555517	0.231967	0.970282	0.000708122	0.0331058	0.0463703	0.677702	0.0769276	0.291774	0.998647	0.999654	1.00035	1.00135	3.991853
44280	-816.8533	-793.1756	-23.67769	852451.8	6.068805	0.392134	0.12691	0.216781	0.107424	0.196563	0.168614	0.0681823	0.00286681	0.00951539	0.0275108	0.0346476	0.0127009	0.144712	0.594713	0.856201	0.000673103	0.0533022	0.0355672	0.866678	0.266093	0.357832	0.998624	0.999648	1.00035	1.00138	4.539622
44290	-812.7958	-792.2608	-20.53496	934324.7	4.708228	0.555975	0.0465367	0.254427	0.325637	0.10096	0.156249	0.073514	0.00165341	0.00671503	0.0182109	0.0257455	0.0575143	0.100587	0.214158	0.792378	0.000520118	0.0614156	0.0400708	0.614021	0.347724	0.315519	0.998685	0.999664	1.00034	1.00132	4.109532
44300	-816.6875	-792.6006	-24.08686	390197.4	3.156494	0.498522	0.0271728	0.0956494	0.332676	0.522882	0.117167	0.0616661	0.00209793	0.00838078	0.0255725	0.0636396	0.0821326	0.0506079	0.312086	0.713401	0.000521055	0.0979748	0.0458195	0.715127	0.427144	0.492949	0.997966	0.99948	1.00052	1.00204	4.693189
44310	-813.5155	-794.8859	-18.62958	791995.7	5.839998	0.452454	0.0365969	0.145437	0.302615	0.405543	0.205395	0.0353108	0.0101988	0.0117629	0.0633372	0.0499558	0.031941	0.0625488	0.289277	0.531204	0.000956161	0.0563005	0.0296056	0.293109	0.35081	0.358363	0.998572	0.999635	1.00036	1.00143	3.722721
44320	-817.9062	-795.037	-22.86922	554870.5	4.647178	0.69056	0.015159	0.348903	0.456328	0.374478	0.173041	0.0394491	0.00359226	0.00654391	0.0233927	0.0312169	0.0488459	0.0928873	0.682193	0.961623	0.00425242	0.0471051	0.0167111	0.335268	0.125146	0.132768	0.998294	0.999564	1.00044	1.00171	4.609465
44330	-823.8503	-795.9954	-27.8549	540046.8	4.283902	0.3936	0.0437869	0.416676	0.243235	0.27693	0.457567	0.0274397	0.00583175	0.00112818	0.0662422	0.0871809	0.0415648	0.133911	1.09554	1.85824	0.00684555	0.086014	0.0440995	0.211886	0.0814792	0.202924	0.998271	0.999558	1.00044	1.00173	5.782119
44340	-826.3835	-800.35	-26.03357	906158.6	3.738153	0.326038	0.0508841	0.66951	0.305587	0.40657	0.155325	0.0799611	0.00192094	0.00278468	0.0855526	0.14854	0.0557278	0.134215	0.278595	1.86766	0.0138057	0.0284617	0.0516388	0.167291	0.286264	0.286367	0.998665	0.999659	1.00034	1.00134	5.402701
44350	-820.244	-796.3434	-23.90058	249819.3	3.797249	0.490998	0.0163272	0.667088	0.494347	0.248786	0.0622346	0.0532758	0.00249066	0.00479562	0.106192	0.122996	0.0600951	0.0813949	0.715633	0.673748	0.0255041	0.0855697	0.0546267	0.346001	0.254801	0.273626	0.997458	0.999349	1.00065	1.00254	4.840531
44360	-811.5827	-792.4227	-19.16003	170481.6	6.427035	0.372646	0.0422697	0.160784	0.0968303	0.0905892	0.0611158	0.0416233	0.00382329	0.00541624	0.0766505	0.109529	0.0390344	0.0576164	0.77462	0.788651	0.0154655	0.0457203	0.0393379	0.420787	0.192797	0.324616	0.996923	0.999212	1.00078	1.00308	3.759923
44370	-814.973	-797.2726	-17.70049	354334	4.953475	0.330938	0.0445939	0.212693	0.0574748	0.385842	0.0456495	0.0753559	0.00558996	0.00919901	0.137764	0.0621298	0.0282264	0.0597842	0.549001	0.629475	0.00990121	0.0461427	0.0256581	0.344208	0.267197	0.212393	0.997865	0.999454	1.00054	1.00214	3.539218
44380	-817.1028	-793.1059	-23.9969	519305.1	5.884771	0.396784	0.22192	0.136801	0.245667	0.410463	0.0761714	0.0470032	0.00770793	0.00717773	0.0578998	0.104672	0.0378661	0.0905065	0.845967	0.78365	0.0327816	0.018016	0.0357751	0.213219	0.662218	0.199933	0.998237	0.999549	1.00045	1.00176	4.632198
44390	-817.5568	-795.2061	-22.35075	438176.1	4.652433	0.578638	0.0854217	0.130388	0.157398	0.346694	0.125009	0.0139465	0.00769038	0.00395906	0.0623905	0.0719751	0.0528652	0.0730053	0.816481	0.681291	0.0405685	0.0207245	0.0578023	0.29099	0.507147	0.373309	0.99808	0.999509	1.00049	1.00192	4.497694
44400	-817.2567	-792.6914	-24.56522	469545.1	6.013488	0.447827	0.0739788	0.0574098	0.179659	0.996463	0.126915	0.0108118	0.00892197	0.00591928	0.078219	0.0817519	0.0429137	0.0542246	0.500322	0.603604	0.0172338	0.0466372	0.0860748	0.38662	0.42383	0.469498	0.998146	0.999526	1.00047	1.00186	4.698835
44410	-817.5463	-797.3586	-20.18765	693321.6	5.195031	0.455304	0.072046	0.085409	0.125254	0.332803	0.0694826	0.0138209	0.00537161	0.0233726	0.0440711	0.070284	0.164866	0.0458396	0.757167	0.649329	0.02708	0.0556735	0.0709157	0.318102	0.404699	0.245689	0.998474	0.99961	1.00039	1.00153	4.036579
44420	-813.4377	-791.5722	-21.8655	624942.9	4.701578	0.422829	0.0575896	0.0758027	0.0384297	0.240061	0.0876987	0.00785423	0.00259779	0.0174604	0.0511559	0.0577138	0.0555333	0.0490536	0.767472	1.09942	0.018254	0.0851408	0.0788788	0.299746	0.476122	0.403497	0.998393	0.999589	1.00041	1.00161	4.392313
44430	-813.543	-791.5786	-21.96444	670867.6	3.768438	0.458513	0.0454492	0.140991	0.0571774	0.0540477	0.0394397	0.0203214	0.0038103	0.0237974	0.0391431	0.0527847	0.084489	0.0861617	0.727913	0.751053	0.0143121	0.0582215	0.0690782	0.756525	0.398226	0.441392	0.998449	0.999603	1.0004	1.00155	4.322847
44440	-818.4007	-794.6372	-23.76349	878357.1	4.321526	0.384308	0.0190192	0.0197701	0.198995	0.0506987	0.0886013	0.0119265	0.00665468	0.0388716	0.0828901	0.0464951	0.0393095	0.0438235	1.66669	0.799178	0.02067	0.0292719	0.12842	0.305395	0.366749	0.478038	0.998644	0.999653	1.00035	1.00136	4.825778
44450	-819.2021	-796.4932	-22.70892	643949.4	4.861683	0.415526	0.0295011	0.0213385	0.595981	0.0216465	0.0292344	0.0304071	0.023424	0.0305907	0.0698487	0.033121	0.035362	0.0646833	1.55009	0.433461	0.0250471	0.0505627	0.055501	0.348393	0.326374	0.369118	0.998416	0.999595	1.0004	1.00158	4.559208
44460	-814.6327	-795.2159	-19.41682	323590.1	5.624793	0.325347	0.0712646	0.0410615	0.353866	0.029808	0.16963	0.0289485	0.0116575	0.0361488	0.0592127	0.0437743	0.0493232	0.0400542	0.680735	0.633309	0.0367237	0.0864718	0.0361523	0.323258	0.376769	0.439069	0.997766	0.999428	1.00057	1.00224	3.872585
44470	-826.5119	-799.9235	-26.58838	586393	3.091016	0.629959	0.0994959	0.128168	0.909713	0.0247723	0.545486	0.0520034	0.00543058	0.0678752	0.0636209	0.0410217	0.0366008	0.0356951	1.22912	0.347403	0.101865	0.0695238	0.0454189	0.473086	0.122728	0.434728	0.998341	0.999576	1.00042	1.00166	5.463714
44480	-819.9227	-797.0196	-22.90306	231600.2	5.612231	0.299207	0.25994	0.206868	0.328283	0.0249576	0.249647	0.0428287	0.0073202	0.0358091	0.035139	0.0293875	0.0583802	0.0164551	0.743987	0.478614	0.0733537	0.0289213	0.0379446	0.849332	0.113995	0.57415	0.99736	0.999324	1.00067	1.00264	4.494521
44490	-816.5762	-794.3173	-22.25885	803151.8	3.493116	0.219679	0.273652	0.120998	0.698346	0.0251356	0.203235	0.0489822	0.00935193	0.00790269	0.050044	0.0855513	0.025213	0.00248394	0.618899	0.688529	0.074575	0.0516025	0.0300135	0.552812	0.0823699	0.438144	0.998582	0.999637	1.00036	1.00142	4.30752
44500	-820.4533	-795.8477	-24.60557	506878.7	7.095061	0.329152	0.195287	0.169978	0.777845	0.052615	0.305953	0.148193	0.0111689	0.00725541	0.0502009	0.0873537	0.0301565	0.00283988	1.16222	0.330296	0.0993839	0.0464538	0.0280133	0.304441	0.0870505	0.221419	0.998215	0.999543	1.00046	1.00179	4.447276
44510	-816.7326	-793.6749	-23.05766	275305.2	4.744993	0.366552	0.127206	0.15233	0.763609	0.315714	0.25359	0.0632102	0.00708917	0.0104702	0.0751347	0.0465751	0.0624943	0.00351074	1.29761	0.14503	0.0617158	0.0883951	0.0479764	0.23908	0.200608	0.314316	0.997578	0.99938	1.00062	1.00242	4.642221
44520	-816.587	-791.5534	-25.03361	178709.3	3.474453	0.330032	0.138509	0.0696691	1.0845	0.396516	0.303236	0.0414747	0.014294	0.0142958	0.0363364	0.0463078	0.0441214	0.00412163	1.01169	0.426297	0.0445233	0.0770354	0.0227993	0.166957	0.329022	0.496234	0.996995	0.99923	1.00077	1.00301	5.097968
44530	-819.5104	-793.7107	-25.79965	58798.43	4.438142	0.572014	0.0503006	0.146003	0.504908	0.272879	0.487254	0.0433166	0.0358458	0.00819079	0.0393625	0.0538245	0.0588571	0.00109592	0.981212	0.476523	0.0267899	0.104547	0.0204271	0.469401	0.434687	0.491062	0.994763	0.998656	1.00133	1.00525	5.278501
44540	-817.1275	-794.4067	-22.72079	483421	4.17774	0.381488	0.167704	0.290962	0.722891	0.153539	0.68201	0.0386269	0.0170781	0.00853146	0.038274	0.089064	0.04849	0.00163874	0.601687	0.136862	0.041434	0.0743741	0.0495908	0.501925	0.259705	0.2732	0.998172	0.999532	1.00047	1.00183	4.579074
44550	-818.0003	-793.3542	-24.64608	505715.8	4.66139	0.342581	0.217765	0.23309	1.11855	0.0537237	0.441316	0.0839791	0.0111222	0.0060249	0.0705037	0.0392017	0.060969	0.000777367	1.12447	0.0831202	0.088835	0.0331879	0.0401162	0.540667	0.216214	0.183532	0.998213	0.999543	1.00046	1.00179	4.989746
44560	-812.5368	-790.8649	-21.67192	379789	6.030892	0.297298	0.0239832	0.153134	0.519509	0.110304	0.403949	0.0222401	0.00474337	0.00346067	0.0351083	0.0464344	0.0457731	0.000674884	1.45254	0.0914713	0.0264377	0.0255223	0.0901775	0.13718	0.410341	0.31473	0.997938	0.999472	1.00053	1.00206	4.215013
44570	-812.604	-788.6762	-23.92781	162294.6	4.441011	0.505889	0.022242	0.0906295	0.561215	0.18794	0.333851	0.0436512	0.000760389	0.00200085	0.0835213	0.0329441	0.0583861	0.0005381	1.02519	0.147367	0.0283923	0.0161632	0.0871594	0.455239	0.646479	0.526968	0.996847	0.999192	1.0008	1.00316	4.856526
44580	-813.5343	-791.0816	-22.45265	72105.77	3.659021	0.45879	0.0399039	0.0649115	0.663282	0.269923	0.40829	0.0464901	0.000921307	0.000334376	0.0983644	0.0274753	0.0716072	0.00019595	1.09627	0.10054	0.0439757	0.0105969	0.0304593	0.236664	0.420994	0.332429	0.99527	0.998787	1.00121	1.00474	4.422415
44590	-810.1402	-790.9428	-19.19738	77485.06	4.961069	0.509867	0.0621293	0.0482407	0.277765	0.0512458	0.551407	0.0558511	0.000909222	0.000113459	0.0735981	0.0342988	0.0806485	9.12946e-05	0.512904	0.0575107	0.0116375	0.025329	0.0247744	0.504735	0.676188	0.282463	0.995437	0.99883	1.00116	1.00457	3.841706
44600	-816.3907	-794.1497	-22.24103	150792.9	6.823279	0.476598	0.150238	0.0563241	0.320066	0.105029	0.576372	0.0365611	0.00260418	7.57189e-05	0.0548981	0.116615	0.0733967	9.46949e-06	0.654246	0.0363673	0.011021	0.0455484	0.0274699	0.375801	0.595402	0.450989	0.996729	0.999162	1.00083	1.00328	4.165633
44610	-814.093	-794.3117	-19.78134	912076.4	4.972821	0.435875	0.11409	0.0844466	0.0823187	0.119005	0.478737	0.0802727	0.00121891	7.66244e-05	0.0657029	0.0467529	0.0644986	6.90967e-06	0.754855	0.0684085	0.00935726	0.119888	0.0143599	0.522693	0.461812	0.435201	0.998669	0.99966	1.00034	1.00133	3.959577
44620	-811.6665	-786.4246	-25.2419	859108.1	4.215331	0.477959	0.0688234	0.239346	0.0586707	0.0616534	0.588648	0.0511838	0.00204976	0.00016851	0.0432989	0.0651244	0.0273806	2.70165e-06	0.611327	0.0597171	0.00774385	0.0481336	0.0184884	1.74549	0.747484	0.25647	0.998629	0.999649	1.00035	1.00137	5.179163
44630	-813.0678	-792.6023	-20.4655	792147.8	4.379174	0.52695	0.0702496	0.402037	0.0276198	0.124349	0.47425	0.0489802	0.00126631	0.000160546	0.0356134	0.0455478	0.0267696	2.8985e-06	0.430615	0.0186834	0.0330973	0.0654404	0.015763	0.83905	0.812534	0.071078	0.998572	0.999635	1.00036	1.00143	4.070057
44640	-816.5639	-793.3495	-23.21438	223228.4	6.602501	0.435096	0.161483	0.268308	0.106661	0.322742	0.310576	0.074301	0.00181846	0.000225526	0.0422313	0.0292556	0.0510637	3.37695e-06	0.541617	0.0279826	0.0671787	0.0337536	0.0142865	0.988253	0.829062	0.0485207	0.997311	0.999312	1.00069	1.00269	4.354419
44650	-814.5183	-795.8954	-18.62287	258349.2	6.740006	0.328601	0.0325564	0.591611	0.164973	0.188339	0.322793	0.0470656	0.00799733	0.000103569	0.0719069	0.0299721	0.0665336	2.16452e-05	0.525938	0.0264111	0.0680186	0.0335018	0.014704	0.514694	0.56174	0.04701	0.9975	0.99936	1.00064	1.0025	3.644492
44660	-818.8072	-796.0089	-22.7983	420267.8	6.258225	0.707616	0.0522443	0.506807	0.353861	0.17335	0.392946	0.0936936	0.0138748	0.00129084	0.0780263	0.0590946	0.0991086	6.34182e-05	0.293163	0.0291285	0.0577481	0.0308677	0.0360742	0.881625	0.46421	0.0339901	0.99804	0.999499	1.0005	1.00196	4.358783
44670	-818.4429	-793.2242	-25.2187	706193.1	2.755662	0.399961	0.089738	0.665591	0.188104	0.057009	0.364993	0.0867149	0.0141907	0.00166719	0.0383909	0.0724068	0.0608038	0.000144267	0.417567	0.0285998	0.0476584	0.0303147	0.0169372	0.774066	1.39539	0.0305077	0.998488	0.999613	1.00039	1.00151	4.780754
44680	-814.8364	-794.5816	-20.25482	936544.5	4.709069	0.517219	0.129268	0.414333	0.154717	0.0913082	0.472394	0.0529813	0.00820735	0.00161575	0.0665686	0.0452188	0.0414926	8.35984e-05	0.46814	0.0188361	0.0488535	0.0272031	0.0143563	0.855376	0.584468	0.0374282	0.998687	0.999664	1.00034	1.00131	4.05007
44690	-821.9481	-799.3985	-22.54959	764056.8	3.020918	0.362658	0.124945	0.321949	0.284805	0.0784695	0.568657	0.169053	0.00770825	0.000658138	0.0184406	0.0554383	0.105438	0.000120411	0.690697	0.021086	0.12392	0.0233502	0.0404993	0.526864	0.53822	0.0357558	0.998546	0.999628	1.00037	1.00145	4.098733
44700	-816.9776	-795.5422	-21.43544	728867.5	5.874851	0.377034	0.167343	0.365683	0.337083	0.17814	0.187202	0.0882308	0.00440889	0.00141739	0.0309843	0.0473477	0.0538013	0.000227124	0.751157	0.0414629	0.110819	0.0211015	0.0197386	0.979877	0.421185	0.0140787	0.998512	0.999619	1.00038	1.00149	4.198323
44710	-822.2845	-793.7519	-28.5326	497059.4	5.112468	0.335063	0.0463768	0.563726	1.4082	0.272189	0.187877	0.063241	0.00513652	0.00223103	0.0631017	0.09392	0.0504638	0.000301168	0.516291	0.0384491	0.0919806	0.0188881	0.0185293	1.17451	0.535582	0.18541	0.998198	0.999539	1.00046	1.0018	5.671468
44720	-818.4399	-799.6212	-18.81868	443261.6	5.549886	0.42176	0.0179809	0.357184	0.488679	0.386843	0.0348078	0.0501967	0.0158975	0.00186599	0.0604959	0.117283	0.0566197	0.00019713	0.318252	0.0325306	0.130742	0.0140186	0.0223314	0.429421	0.669298	0.142644	0.998091	0.999512	1.00049	1.00191	3.769048
44730	-812.9185	-793.6486	-19.26982	772096.8	6.861319	0.429519	0.0176561	0.316264	0.53074	0.273727	0.0878249	0.0660928	0.00976165	0.00267972	0.108372	0.073283	0.0582228	0.000532743	0.333257	0.024724	0.0858752	0.00654164	0.0225253	0.456065	0.710874	0.110869	0.998554	0.99963	1.00037	1.00145	3.725407
44740	-825.473	-799.5801	-25.89295	273560	2.906621	0.253758	0.0782483	0.431002	0.766511	0.644629	0.105174	0.0289877	0.0197549	0.00473574	0.0850002	0.0533561	0.0701203	0.00122711	0.866772	0.0180726	0.124415	0.0083473	0.00774267	0.247258	1.21734	0.106916	0.997571	0.999378	1.00062	1.00243	5.139369
44750	-823.9626	-796.3401	-27.62247	151948.5	3.028715	0.373934	0.0601527	0.345134	1.52896	0.77302	0.0415481	0.103633	0.0140588	0.0197598	0.0563541	0.0371734	0.044088	0.0010698	0.470608	0.0301486	0.138542	0.0048397	0.0187197	0.139117	1.55223	0.0273782	0.996741	0.999165	1.00083	1.00326	5.78047
44760	-822.7797	-792.9838	-29.79587	144480.3	3.952902	0.553626	0.0720073	0.493327	1.37537	0.599168	0.0762108	0.0594063	0.00575285	0.0109806	0.0839863	0.133464	0.113404	0.000641288	0.555123	0.0465283	0.0809388	0.00280304	0.0153422	0.248145	1.80283	0.0178043	0.996658	0.999144	1.00085	1.00335	6.346857
44770	-822.8648	-791.0532	-31.81161	28465.01	7.555715	0.501089	0.0434305	0.451115	0.609824	0.469622	0.0302418	0.0649849	0.0087653	0.0200018	0.0574274	0.101528	0.0327674	0.000628524	0.659448	0.0306132	0.106416	0.007408	0.0581326	1.14417	0.85997	0.034915	0.992476	0.998066	1.00191	1.00754	5.292499
44780	-825.4855	-798.8032	-26.68229	44326.31	6.390307	0.557941	0.0944186	0.46618	0.509217	0.70002	0.0848081	0.0425741	0.0215751	0.00734804	0.0587192	0.10429	0.00217592	0.00114281	0.359078	0.0405826	0.263154	0.00936908	0.0950962	0.92432	0.538031	0.060945	0.993969	0.998451	1.00154	1.00604	4.940986
44790	-825.6887	-803.6341	-22.05461	284252.6	4.544297	0.32841	0.0425902	0.460495	0.446639	0.383534	0.0899217	0.0208754	0.0534632	0.0284681	0.0666969	0.083607	0.00489078	0.00166962	0.335633	0.0704998	0.434009	0.0053939	0.0796735	0.84783	0.605031	0.0463036	0.997617	0.99939	1.00061	1.00239	4.435634
44800	-821.0276	-796.7876	-24.24001	170323.9	3.087546	0.454648	0.0480399	0.61708	0.641676	0.323257	0.0224007	0.0322942	0.0266736	0.0266501	0.11925	0.08941	0.00663044	0.00525463	0.11494	0.0833274	0.456624	0.0147836	0.0631095	0.631618	0.896802	0.0273774	0.996922	0.999212	1.00078	1.00308	4.701846
44810	-817.4597	-795.3374	-22.12236	919267.5	4.938248	0.346315	0.038077	0.543956	0.472788	0.123864	0.0353286	0.00934661	0.00985838	0.0112487	0.07946	0.170458	0.00744133	0.014208	0.0159282	0.0707249	0.402099	0.0515467	0.0405936	0.800274	0.978312	0.211262	0.998675	0.999661	1.00034	1.00133	4.43309
44820	-821.878	-800.844	-21.03399	239262.3	5.795724	0.384403	0.0171449	0.533223	0.901127	0.0785807	0.12892	0.012283	0.00907407	0.00775622	0.0833079	0.106634	0.0264177	0.0248214	0.012708	0.062103	0.344107	0.0387569	0.0939173	0.386	0.546843	0.341842	0.997403	0.999335	1.00066	1.0026	4.139971
