Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
3210	-566.4434	-532.434	-34.00939	578868	8.634203	0.0733375	0.0128989	0.196932	0.0653631	0.0415974	0.124407	0.0616964	0.065024	0.0266164	0.119587	0.0641021	0.0379918	0.00911681	0.00616532	0.20615	0.305435	0.17259	0.152475	0.265692	0.181004	0.0382422	0.0416012	0.256175	0.208971	0.0178761	0.0477594	0.050504	0.180468	0.132072	0.0983117	0.0912082	0.184338	0.0366231	0.383861	0.125608	0.0867146	0.0259051	0.0569878	0.0676327	0.124035	0.011303	0.0546768	0.0089707	0.206158	0.249729	0.110438	0.0277499	0.193959	0.374772	0.074642	0.0688555	0.0327272	0.136806	0.134813	0.110131	0.186912	0.136358	0.015599	0.254547	0.99833	0.999573	1.00043	1.00167	6.832225
3220	-558.4833	-529.5221	-28.9612	294801.6	11.03875	0.0932824	0.0254234	0.163343	0.097486	0.0220293	0.121316	0.120186	0.0423839	0.0161335	0.0609192	0.0799982	0.0262631	0.0127223	0.0020317	0.112826	0.248686	0.092967	0.123787	0.247625	0.343426	0.01741	0.0289537	0.202405	0.0643079	0.0745018	0.0127307	0.021433	0.184952	0.077473	0.0826204	0.0200763	0.17197	0.105035	0.68856	0.108852	0.082651	0.0381183	0.0528006	0.0468967	0.195741	0.0114951	0.0699359	0.0148362	0.0498436	0.3208	0.187469	0.0429402	0.0622378	0.357821	0.0452052	0.0747688	0.0804664	0.0650049	0.0775365	0.129243	0.142769	0.0323832	0.0101149	0.0510169	0.99766	0.999401	1.0006	1.00234	6.15621
3230	-548.4042	-526.8953	-21.50893	305133.9	11.32508	0.0621979	0.0278835	0.165207	0.0606272	0.0508504	0.182256	0.12723	0.0952215	0.0521845	0.0873176	0.150922	0.030076	0.0273892	0.00445359	0.108878	0.151089	0.0511915	0.122739	0.287324	0.147684	0.0285046	0.012918	0.192477	0.0381354	0.0175335	0.0164622	0.0145129	0.179584	0.107989	0.0521521	0.0716657	0.164336	0.0976792	0.750084	0.0766275	0.0476363	0.0500935	0.0398686	0.0509728	0.0566625	0.00983351	0.0842724	0.0448412	0.0436058	0.0612568	0.156444	0.0254381	0.090282	0.153704	0.0650052	0.0678045	0.0733874	0.0309962	0.130186	0.132955	0.125308	0.0569261	0.00857436	0.0514462	0.9977	0.999411	1.00059	1.0023	5.470884
3240	-562.7611	-538.4241	-24.33693	179362.3	10.78842	0.142631	0.0709817	0.137689	0.0118884	0.0650431	0.128549	0.168243	0.114557	0.0193504	0.0849044	0.0672938	0.0870548	0.0153568	0.0056559	0.142468	0.157503	0.0822482	0.0513059	0.345318	0.223375	0.0180646	0.0381624	0.18733	0.0748736	0.0518678	0.0263834	0.00647612	0.22043	0.0426221	0.112254	0.0900829	0.0648454	0.0356524	0.323112	0.120261	0.0457852	0.0475	0.0428088	0.0399428	0.0701309	0.0055884	0.105452	0.0137446	0.0310703	0.0292987	0.213691	0.0837444	0.0355545	0.368741	0.0909338	0.0602707	0.0877106	0.0187466	0.171143	0.139394	0.1254	0.196554	0.00594047	0.186637	0.997	0.999232	1.00077	1.003	5.749618
3250	-582.7786	-543.55	-39.22858	360595.5	5.875124	0.0647399	0.0858523	0.237874	0.0369358	0.139341	0.0984541	0.127657	0.115101	0.0464981	0.0686502	0.203053	0.0757829	0.0156832	0.00666386	0.333478	0.269733	0.0617126	0.0457202	0.760647	0.219612	0.0247171	0.0835713	0.211415	0.0959887	0.130487	0.0186479	0.00863575	0.197745	0.227457	0.112972	0.0848592	0.0189076	0.0351327	0.49259	0.139402	0.0230806	0.0627276	0.020332	0.0814448	0.0803097	0.0176767	0.128276	0.00747956	0.0621825	0.101779	0.195904	0.171542	0.062667	0.133911	0.0557238	0.12463	0.134806	0.0258452	0.165499	0.117876	0.316115	0.0714815	0.00995914	0.0897487	0.997884	0.999459	1.00054	1.00212	7.156713
3260	-582.3441	-550.7684	-31.57573	417288.9	10.80735	0.0455127	0.0502589	0.13386	0.0825092	0.0891559	0.0516084	0.0712183	0.106048	0.064946	0.179125	0.164868	0.0378548	0.00950441	0.00886673	0.431459	0.0764679	0.0202418	0.064932	0.203563	0.13561	0.125633	0.213479	0.149067	0.209978	0.101261	0.00481874	0.0287394	0.131139	0.151461	0.205986	0.0588698	0.0299232	0.0304928	0.364578	0.0918131	0.077644	0.164908	0.0332567	0.142574	0.0399536	0.052246	0.180691	0.0275188	0.085689	0.0199367	0.309774	0.0588608	0.0700437	0.18791	0.120287	0.0724675	0.118965	0.00875057	0.118599	0.0535655	0.325032	0.169986	0.00910882	0.0459522	0.998033	0.999497	1.0005	1.00197	6.418571
3270	-569.0619	-539.4608	-29.60106	822271.7	8.103478	0.0660628	0.051248	0.116432	0.106626	0.0247967	0.0577111	0.0802017	0.121097	0.100379	0.202444	0.0712637	0.0310971	0.00434729	0.00222588	0.274165	0.0312155	0.0179445	0.0851687	0.277918	0.154795	0.0715147	0.213479	0.217246	0.176237	0.0951267	0.00670146	0.00823927	0.0821748	0.0717088	0.237951	0.0883413	0.0365607	0.0498196	0.3338	0.148378	0.0818364	0.0880657	0.18001	0.151719	0.0398874	0.0743235	0.0853162	0.0777034	0.051972	0.0460797	0.209172	0.091917	0.154242	0.123356	0.18799	0.00712637	0.219533	0.0402529	0.101667	0.0719925	0.161765	0.29223	0.00397485	0.030354	0.998599	0.999642	1.00036	1.0014	6.286904
3280	-565.6455	-535.2227	-30.4228	245772	8.291118	0.102468	0.168286	0.15729	0.122362	0.0661491	0.0424881	0.10912	0.129497	0.0642829	0.081369	0.04001	0.0849405	0.0104594	0.000597888	0.240353	0.169263	0.130965	0.0851554	0.266215	0.0644295	0.150282	0.0791492	0.111912	0.204929	0.0432122	0.0127632	0.0056533	0.152714	0.0600567	0.0887121	0.139413	0.0349609	0.114575	0.185752	0.222759	0.095729	0.129011	0.124621	0.0437256	0.0536694	0.0847361	0.0821347	0.172716	0.0202963	0.0955448	0.315981	0.131096	0.117177	0.162147	0.170157	0.0177045	0.114461	0.0506363	0.0676667	0.0861276	0.311354	0.142709	0.00424726	0.0659108	0.997437	0.999344	1.00065	1.00257	6.402104
3290	-582.5033	-540.2228	-42.28054	240406.8	7.99541	0.0597432	0.107018	0.0776127	0.0570358	0.0237075	0.0684636	0.17906	0.137014	0.0417497	0.24293	0.0736346	0.048593	0.0256697	0.00402788	0.179857	0.324914	0.255554	0.0960758	0.503924	0.0366989	0.0492844	0.0458458	0.567982	0.159013	0.0684257	0.0277123	0.00539315	0.197312	0.047824	0.0841028	0.106049	0.0126345	0.0407698	0.44547	0.120512	0.098812	0.151486	0.207083	0.106842	0.0342442	0.0457423	0.0316516	0.116728	0.164549	0.053187	0.400134	0.236646	0.141476	0.20313	0.099081	0.0117864	0.0579799	0.0500271	0.236848	0.218148	0.331695	0.0876872	0.00861097	0.246167	0.997409	0.999337	1.00066	1.00259	7.861356
3300	-566.5602	-533.7611	-32.79911	411835.8	8.165198	0.0716173	0.0322859	0.254832	0.0346911	0.0113148	0.0321153	0.219114	0.163711	0.156365	0.268234	0.0356812	0.0185745	0.0270096	0.00437676	0.256607	0.0930183	0.308595	0.0977471	0.485658	0.045384	0.0783998	0.0608198	0.227036	0.221936	0.0483645	0.0292982	0.00613552	0.143255	0.0947403	0.0635874	0.0325731	0.00883748	0.0382605	0.612056	0.0838917	0.0734397	0.0426462	0.148945	0.0970637	0.0408	0.0692603	0.00834357	0.189152	0.0471662	0.116443	0.0799773	0.164113	0.103301	0.216924	0.127155	0.00398775	0.0514002	0.0707496	0.0810188	0.159974	0.147927	0.22315	0.0195697	0.0357347	0.99802	0.999493	1.00051	1.00198	6.684365
3310	-573.3338	-540.7795	-32.55435	288539	7.642812	0.238264	0.104418	0.199251	0.0290793	0.0200343	0.0389889	0.133865	0.296812	0.0804255	0.284365	0.0988891	0.0303876	0.059252	0.0432795	0.307389	0.0541982	0.139461	0.110134	0.210423	0.164531	0.041936	0.0268719	0.251136	0.077226	0.012776	0.0742778	0.00782791	0.333003	0.138454	0.0414674	0.145893	0.00561788	0.017942	0.403173	0.0534738	0.107856	0.0548391	0.0550188	0.116281	0.0466871	0.182885	0.0315689	0.146813	0.0422928	0.143828	0.162127	0.216521	0.142646	0.0947481	0.124927	0.00152486	0.0249401	0.0632191	0.122086	0.174881	0.0674047	0.0527979	0.00810239	0.15398	0.997635	0.999395	1.0006	1.00237	6.612498
3320	-572.9005	-535.1373	-37.76319	721685	7.160556	0.221657	0.203539	0.065698	0.0647215	0.00952722	0.0629359	0.108688	0.148953	0.0650509	0.189262	0.0460837	0.0240379	0.186689	0.0659325	0.10994	0.187566	0.0366958	0.130531	0.291648	0.137953	0.115411	0.0793946	0.129785	0.422071	0.0120391	0.0675641	0.0053721	0.322492	0.0859858	0.0315419	0.0743228	0.00508174	0.0125547	0.718743	0.0340481	0.060918	0.11087	0.0975498	0.385089	0.0764656	0.163441	0.0306177	0.203857	0.0253271	0.04054	0.0138416	0.226296	0.0324648	0.159214	0.0981568	0.00281143	0.0223486	0.0451607	0.203811	0.112504	0.0949637	0.333636	0.141561	0.106748	0.998504	0.999617	1.00038	1.0015	7.261709
3330	-570.8107	-535.3647	-35.44601	135001	8.152848	0.0983602	0.0848341	0.201	0.165269	0.0437831	0.054525	0.11273	0.179493	0.0558278	0.165322	0.118639	0.0238248	0.168246	0.180611	0.111837	0.251504	0.0242215	0.257565	0.4365	0.0835732	0.147771	0.0270386	0.0996654	0.231296	0.0191122	0.0744325	0.00454264	0.218415	0.0745194	0.119552	0.0828867	0.00832986	0.0979339	0.266803	0.0434898	0.0522693	0.155991	0.0994877	0.199469	0.0604314	0.0258559	0.110275	0.114298	0.0386161	0.0631267	0.0283838	0.168614	0.0396781	0.163987	0.0757119	0.00501507	0.0402141	0.0253239	0.25063	0.101243	0.172503	0.336244	0.121877	0.225798	0.996543	0.999114	1.00088	1.00346	7.008499
3340	-593.3349	-550.9808	-42.35411	502533.1	8.241905	0.149017	0.209222	0.303021	0.197923	0.0558057	0.216088	0.0592606	0.169905	0.0540529	0.155661	0.0672004	0.0384256	0.0845717	0.0683578	0.135733	0.222529	0.0236886	0.37074	0.761459	0.147229	0.283592	0.054452	0.168043	0.154693	0.0202439	0.15631	0.0182651	0.0825437	0.100706	0.0648297	0.0913232	0.022377	0.14599	0.134033	0.0271661	0.0892024	0.0763439	0.0528535	0.289007	0.0599462	0.0312177	0.141852	0.041113	0.0226527	0.21786	0.0878976	0.0534986	0.0887763	0.043164	0.125932	0.00956333	0.0566708	0.0345616	0.408225	0.0307171	0.229363	0.208467	0.315876	0.117328	0.998207	0.999541	1.00046	1.00179	7.846548
3350	-585.6818	-545.5373	-40.14452	895667.1	7.374662	0.0748647	0.187589	0.318308	0.465485	0.0386286	0.201445	0.0113765	0.336073	0.060963	0.199306	0.0184901	0.0590518	0.0532971	0.0720675	0.150479	0.20588	0.0869262	0.279577	0.2592	0.106652	0.131988	0.0328132	0.25211	0.132781	0.0131118	0.0753095	0.00745931	0.0882427	0.05219	0.36343	0.172768	0.0143122	0.108906	0.141722	0.0326853	0.0691183	0.0485938	0.00994213	0.209837	0.298268	0.0730563	0.1575	0.0446011	0.0795318	0.107253	0.0385861	0.0639022	0.159471	0.0982993	0.142648	0.00926836	0.0885328	0.0322821	0.36633	0.0111886	0.255749	0.176901	0.121841	0.135501	0.998657	0.999657	1.00034	1.00134	7.603692
3360	-571.0784	-535.5843	-35.49414	671186.1	9.036673	0.0558605	0.366635	0.135286	0.421795	0.0748972	0.0716466	0.00708195	0.278388	0.0395512	0.30075	0.0118969	0.0310648	0.109327	0.0596234	0.0987674	0.117393	0.0309795	0.371189	0.491782	0.0744512	0.108651	0.0385468	0.288135	0.225127	0.00787529	0.102646	0.00401458	0.0256531	0.0227554	0.33607	0.0846199	0.01	0.0710221	0.0746944	0.0677733	0.151864	0.0726185	0.0133143	0.149393	0.1052	0.0454597	0.113689	0.0435078	0.0345754	0.068513	0.0233236	0.0689908	0.143081	0.146025	0.167038	0.00540791	0.0511199	0.0810072	0.281902	0.0269924	0.249626	0.0654659	0.159537	0.0971885	0.998449	0.999603	1.0004	1.00155	6.980787
3370	-575.5574	-535.8107	-39.74672	378458.8	8.054288	0.0769649	0.228395	0.139183	0.19662	0.0500798	0.125171	0.00433566	0.148872	0.079153	0.209706	0.0176523	0.0206342	0.146752	0.177027	0.0436207	0.358487	0.0550023	0.450926	0.695218	0.16846	0.0738273	0.116703	0.189476	0.173734	0.0158349	0.0627781	0.00366606	0.0388935	0.0808532	0.0988029	0.116835	0.00759816	0.021374	0.122965	0.105512	0.0424514	0.079666	0.0209711	0.219013	0.113707	0.106289	0.621654	0.0138282	0.0982967	0.0706167	0.0906907	0.0235981	0.201889	0.178362	0.135879	0.00247271	0.0822472	0.111757	0.226722	0.0640884	0.115672	0.10057	0.075167	0.124857	0.997935	0.999472	1.00053	1.00207	7.541579
3380	-578.3896	-546.0397	-32.34994	734556.1	9.456943	0.192519	0.129999	0.0953309	0.121832	0.0489012	0.301257	0.0167288	0.120318	0.122242	0.150342	0.0745159	0.0666727	0.191912	0.0539627	0.0763969	0.137546	0.0223633	0.087156	0.453119	0.263427	0.0601617	0.150434	0.151636	0.0165065	0.03226	0.146368	0.00196968	0.0776665	0.116497	0.15732	0.0633253	0.0378112	0.028561	0.0350727	0.0617086	0.028388	0.0952967	0.00903652	0.141326	0.0669312	0.195877	0.260138	0.0136146	0.0712589	0.0259819	0.0607842	0.0199143	0.116912	0.193436	0.208583	0.00382938	0.05115	0.0472454	0.65463	0.0265296	0.10941	0.0821987	0.151837	0.11465	0.998517	0.999621	1.00038	1.00148	6.6128
3390	-561.6953	-539.0205	-22.67479	892870	9.270859	0.0655202	0.098257	0.141273	0.0607444	0.0719022	0.130742	0.0280449	0.0547052	0.116163	0.141805	0.0476003	0.0315254	0.0817345	0.0464818	0.0569816	0.113066	0.0217534	0.0648359	0.171632	0.141854	0.106811	0.0649089	0.216367	0.0208246	0.0637291	0.212004	0.00447291	0.158477	0.0485754	0.0909483	0.0291018	0.036177	0.0476225	0.135725	0.108901	0.0932715	0.104262	0.0173711	0.105995	0.0452481	0.221888	0.0906639	0.0273805	0.122077	0.00504592	0.0749789	0.0121599	0.0636026	0.146381	0.334113	0.00912442	0.00796263	0.0206911	0.563374	0.0410585	0.0537757	0.0774398	0.106183	0.204147	0.998655	0.999656	1.00034	1.00135	5.579464
3400	-571.2198	-534.9981	-36.22167	981776.3	7.258438	0.109581	0.155682	0.292462	0.123146	0.0451448	0.231981	0.0288306	0.110175	0.100766	0.0689819	0.017773	0.0527478	0.163361	0.0894887	0.153723	0.229918	0.048915	0.286164	0.205157	0.118022	0.0255581	0.138135	0.0990549	0.0885528	0.0295534	0.120846	0.0136342	0.13531	0.109847	0.146393	0.0161873	0.0571033	0.0274149	0.138661	0.329078	0.22959	0.22227	0.0099631	0.0272963	0.026819	0.247127	0.0722792	0.023495	0.206102	0.0098751	0.0427639	0.0478669	0.402475	0.0811504	0.182839	0.00563491	0.00750959	0.0315947	0.680201	0.0178402	0.105434	0.0730334	0.0445222	0.154037	0.998717	0.999672	1.00033	1.00128	7.05907
3410	-568.0386	-531.0925	-36.94615	748796	6.866595	0.0652847	0.0936665	0.216805	0.109127	0.138018	0.181477	0.0296344	0.0857723	0.0489728	0.0632178	0.0431167	0.0258365	0.143044	0.0907264	0.216422	0.300552	0.0386701	0.101057	0.758274	0.172965	0.0563719	0.104913	0.0730388	0.113211	0.00696116	0.0932014	0.0184445	0.114175	0.319647	0.150197	0.0516514	0.0850539	0.0335123	0.120915	0.20318	0.0853594	0.239338	0.11267	0.0565054	0.0389377	0.166225	0.188668	0.0253565	0.103293	0.00304726	0.0484215	0.0410994	0.211331	0.0804709	0.0915141	0.00913002	0.00980573	0.0255157	0.611068	0.0302238	0.0575195	0.27523	0.0197593	0.104373	0.998531	0.999624	1.00037	1.00147	7.101974
3420	-572.139	-542.5757	-29.56326	183003.2	8.878655	0.115792	0.08425	0.179027	0.0588797	0.0802193	0.264253	0.0301805	0.0858861	0.0687452	0.090074	0.132274	0.0144876	0.0491869	0.197291	0.152944	0.249749	0.0442671	0.179021	0.26321	0.0788795	0.0574738	0.152728	0.0350166	0.133673	0.0203203	0.0701156	0.0404696	0.0653056	0.260607	0.102055	0.0514698	0.0475525	0.0234957	0.179319	0.218569	0.0610308	0.0965176	0.146794	0.0140582	0.036197	0.238055	0.137664	0.0537529	0.102962	0.0162945	0.0566831	0.0651198	0.228902	0.077595	0.0459337	0.0104411	0.0137907	0.109549	0.639674	0.0391182	0.0822341	0.0614685	0.0396395	0.0731064	0.99703	0.99924	1.00076	1.00297	6.323368
3430	-566.4679	-533.8027	-32.66523	899589.8	10.19713	0.048732	0.181988	0.153567	0.0550446	0.028298	0.191381	0.0507514	0.143476	0.0320724	0.149182	0.141946	0.0108142	0.080664	0.0589625	0.16881	0.125696	0.147127	0.164656	0.474934	0.109011	0.0932781	0.0690759	0.0332219	0.0426115	0.0186457	0.0955468	0.0200422	0.130699	0.179526	0.0783826	0.154082	0.104114	0.0553951	0.166091	0.341232	0.0623165	0.245881	0.0961961	0.0315266	0.0796898	0.351641	0.0747448	0.0846715	0.0640219	0.0146428	0.115649	0.0229353	0.268786	0.0724551	0.0808799	0.0111995	0.0110114	0.0568434	0.517385	0.0838361	0.033936	0.0344255	0.0600187	0.0114543	0.99866	0.999657	1.00034	1.00134	6.585205
3440	-574.2999	-535.5439	-38.75605	681934.9	7.831099	0.0461964	0.116685	0.242673	0.115452	0.0488485	0.219537	0.0990736	0.192803	0.038539	0.250865	0.166734	0.0194409	0.0846265	0.153397	0.231904	0.0454029	0.0558548	0.480085	0.412632	0.102544	0.194638	0.067637	0.0388484	0.0453764	0.023686	0.131598	0.0273268	0.109766	0.0678701	0.153744	0.073303	0.084342	0.0500848	0.0511384	0.406953	0.106075	0.161157	0.1455	0.0389855	0.0839499	0.20391	0.0692271	0.0879721	0.048165	0.0143295	0.0389412	0.0343019	0.235498	0.204984	0.110597	0.0200778	0.054014	0.0328204	0.849472	0.0445474	0.052795	0.0889384	0.0331207	0.0150062	0.998461	0.999606	1.00039	1.00154	7.423992
3450	-564.1152	-533.6403	-30.47497	453243.4	7.820985	0.0487681	0.115942	0.123247	0.143069	0.0236687	0.112804	0.127996	0.467055	0.0334584	0.286937	0.158279	0.0230123	0.0520749	0.19701	0.262328	0.0884932	0.0863263	0.0580522	0.214288	0.0550341	0.0390684	0.209245	0.0487172	0.0401653	0.0248312	0.111927	0.0109962	0.0555653	0.121223	0.151735	0.0608835	0.0389919	0.106371	0.0683255	0.0941726	0.113977	0.184338	0.0704999	0.0535713	0.118353	0.184138	0.0931094	0.212924	0.0383479	0.0134923	0.0786917	0.0840795	0.352341	0.186789	0.0547937	0.0144896	0.0461844	0.0187061	0.291755	0.0386683	0.0392945	0.0891698	0.0596638	0.067834	0.998113	0.999517	1.00048	1.00189	6.365274
3460	-559.2209	-530.2365	-28.9844	470401.3	8.977977	0.0569685	0.196855	0.0728983	0.127164	0.0731611	0.161535	0.0644448	0.152408	0.0258871	0.0810924	0.0525647	0.0089428	0.017403	0.0357236	0.124262	0.193794	0.0607543	0.0552324	0.373872	0.0799792	0.0412548	0.305835	0.0506537	0.048838	0.0551198	0.161295	0.0499089	0.0657061	0.147131	0.198306	0.0712991	0.0565819	0.147061	0.0812174	0.128859	0.111245	0.201857	0.069174	0.0869565	0.0803519	0.241339	0.13426	0.107774	0.0361724	0.0274987	0.0779768	0.161129	0.244927	0.0572205	0.046475	0.0217524	0.0271559	0.0666956	0.339702	0.0520144	0.11818	0.00998859	0.152969	0.163007	0.998147	0.999526	1.00047	1.00185	6.259831
3470	-569.2109	-540.3093	-28.90161	334370.3	9.92145	0.0648692	0.17421	0.144251	0.130863	0.0920397	0.116623	0.118804	0.0969997	0.0838921	0.0770725	0.0352245	0.0409084	0.0134303	0.0147231	0.234427	0.160103	0.158661	0.0714233	0.314922	0.250828	0.0547324	0.146103	0.0778913	0.0487173	0.0391182	0.0180572	0.0369379	0.0387701	0.207469	0.0469068	0.102889	0.0421009	0.164654	0.12138	0.133153	0.0614701	0.306223	0.150689	0.0292049	0.0842359	0.219596	0.186272	0.0458619	0.0765902	0.045355	0.109131	0.140374	0.0496157	0.0556621	0.0618688	0.102108	0.00744363	0.17683	0.298728	0.0310844	0.029076	0.0117883	0.107835	0.171218	0.997803	0.999438	1.00056	1.0022	6.231416
3480	-572.9442	-536.9217	-36.02247	434725	8.625513	0.0200679	0.16339	0.142109	0.101632	0.04663	0.262303	0.221326	0.0811872	0.0503943	0.287163	0.17991	0.0137993	0.0556854	0.0505363	0.167231	0.110957	0.204419	0.127099	0.681631	0.165016	0.120219	0.148668	0.131872	0.159614	0.045768	0.0483553	0.0146008	0.0365822	0.115211	0.0543419	0.108878	0.0373291	0.0559438	0.0768083	0.493141	0.0668378	0.139016	0.143502	0.0808895	0.0518224	0.199028	0.0458527	0.0161914	0.493172	0.0563455	0.0329864	0.156619	0.0448569	0.022638	0.0438772	0.0394512	0.00756923	0.0652171	0.237565	0.0491365	0.0442987	0.00404684	0.0937996	0.151273	0.998073	0.999507	1.00049	1.00193	7.06581
3490	-559.411	-533.3531	-26.05782	272926.1	10.06994	0.0304527	0.0807123	0.126393	0.0294652	0.041723	0.192353	0.0923962	0.0816245	0.0361691	0.160303	0.069127	0.041522	0.0862578	0.0591029	0.0354051	0.176034	0.135036	0.0572358	0.466131	0.26191	0.191384	0.109894	0.117465	0.242099	0.0139711	0.0911384	0.0243836	0.0253049	0.0891923	0.080653	0.113736	0.0760237	0.0957239	0.067823	0.183071	0.095498	0.14033	0.0372709	0.0383714	0.0723171	0.17726	0.212032	0.00734389	0.21882	0.0648614	0.127866	0.111979	0.0304322	0.00756811	0.0560735	0.0048808	0.00724714	0.0292881	0.481727	0.0495664	0.045225	0.00389269	0.0257061	0.114441	0.997568	0.999377	1.00062	1.00243	5.941215
3500	-558.1332	-528.2527	-29.88051	607050.7	9.850696	0.121942	0.0327692	0.172578	0.119107	0.167655	0.10865	0.0815663	0.118601	0.0210968	0.130263	0.0136481	0.0130937	0.0195846	0.0757274	0.0350289	0.219747	0.111878	0.0946151	0.366404	0.0940407	0.216117	0.0436257	0.153361	0.271513	0.0175321	0.0703337	0.0306297	0.16773	0.135202	0.130227	0.0890747	0.112242	0.0254494	0.262753	0.0895725	0.127033	0.110941	0.022324	0.104469	0.0827509	0.22216	0.102857	0.0232162	0.206402	0.00900505	0.124628	0.086406	0.02232	0.013639	0.0472079	0.00252088	0.00591943	0.0634045	0.70631	0.0256579	0.0961436	0.0207922	0.0511815	0.12347	0.998369	0.999583	1.00042	1.00163	6.334119
3510	-559.2077	-536.2018	-23.00589	783467.2	11.0203	0.0657171	0.0786668	0.0628151	0.246371	0.0658583	0.188709	0.0746191	0.0513719	0.0103809	0.195288	0.0461296	0.0182635	0.00844353	0.0798108	0.0494778	0.161031	0.109715	0.0279741	0.182828	0.137667	0.0739264	0.0494318	0.108966	0.204294	0.0288209	0.124078	0.0259333	0.0622181	0.0445457	0.288855	0.0634733	0.179741	0.0239048	0.118309	0.15947	0.0557737	0.0215886	0.148542	0.144545	0.0673642	0.272702	0.140594	0.0297259	0.200669	0.0203376	0.110596	0.042686	0.0370699	0.00473731	0.0208767	0.00298222	0.0110242	0.215803	0.350587	0.0224575	0.0841499	0.0539439	0.0478572	0.0937852	0.998564	0.999633	1.00037	1.00144	5.617502
3520	-546.094	-520.3967	-25.69729	630927	10.25041	0.133676	0.0269886	0.114626	0.071029	0.0148878	0.166347	0.061283	0.132358	0.0101295	0.226775	0.0701031	0.00657789	0.0154189	0.0908947	0.126713	0.08032	0.251347	0.0059309	0.458002	0.222999	0.158245	0.0570368	0.0596704	0.273478	0.0413505	0.107721	0.0142364	0.0397464	0.195601	0.239087	0.0148318	0.126933	0.025629	0.170043	0.107287	0.0191817	0.0979486	0.0668105	0.129588	0.0576541	0.185872	0.0897659	0.0376661	0.0508555	0.010271	0.115434	0.0421274	0.0347716	0.00312056	0.0318588	0.00214048	0.0227523	0.116801	0.326704	0.0133443	0.127294	0.0238276	0.192816	0.184255	0.9984	0.999591	1.00041	1.0016	5.900161
3530	-580.4032	-538.7921	-41.61115	487508.8	8.686389	0.089585	0.021438	0.0719542	0.0532666	0.0166767	0.249145	0.0357926	0.220362	0.0125957	0.141719	0.0602339	0.00605166	0.00858882	0.0470678	0.2428	0.2034	0.164248	0.00737808	0.916088	0.162779	0.056834	0.0253324	0.125913	0.155558	0.0833674	0.0808689	0.00623746	0.0278729	0.117536	0.158057	0.0509879	0.217433	0.0275418	0.35742	0.0874591	0.0298681	0.0586234	0.233346	0.103944	0.0292703	0.14788	0.0847646	0.120602	0.0596384	0.0189359	0.173186	0.075747	0.112087	0.0012743	0.0350595	0.00176739	0.101251	0.0629654	0.8265	0.0302193	0.322908	0.0253511	0.159036	0.582228	0.99818	0.999534	1.00046	1.00182	7.706042
3540	-558.216	-525.5738	-32.64218	640219.2	8.384728	0.200604	0.0241983	0.164405	0.0656968	0.0566993	0.158479	0.0287922	0.152547	0.0133709	0.1132	0.0818183	0.0106624	0.0534261	0.0366315	0.230368	0.131917	0.19191	0.0105542	0.365766	0.0592084	0.186127	0.0783819	0.253108	0.0585882	0.0292476	0.114576	0.0160655	0.0499619	0.268631	0.137035	0.0543574	0.174209	0.00710081	0.18857	0.106238	0.0389321	0.126659	0.0801814	0.165853	0.0190779	0.140443	0.0615023	0.0611328	0.169874	0.0232815	0.0838568	0.0821261	0.149058	0.00273737	0.0479047	0.00248151	0.138633	0.0350663	0.537191	0.127012	0.0894176	0.0107963	0.189637	0.416784	0.998412	0.999594	1.00041	1.00159	6.67209
